CustomerID,Age,Gender,Segment,NPS,ChurnLabel,TotalPurchaseValue,SubscriptionPlan,TotalLatePayments,PageViews,TimeSpentOnWebsite,NumberOfLogins,FrequencyOfInteractions,Rating
9655,40,Male,Segment C,2,0,4119.41,Eco,11,51,72,22,Daily,2
9656,36,Female,Segment B,1,0,2420.6,Basic,4,68,14,11,Daily,1
9657,48,Female,Segment A,1,1,19232.29,VIP,107,53,10,27,Daily,5
9658,21,Female,Segment C,4,0,10799.2,Gold,11,16,9,16,Monthly,4
9659,62,Female,Segment B,0,0,26629.239999999998,Select,8,10,3,19,Daily,3
9660,61,Male,Segment A,1,1,1531.0,Flex,93,37,21,4,Monthly,1
9661,57,Male,Segment C,1,1,57.45,Select,25,30,20,7,Monthly,4
9662,57,Female,Segment B,8,0,1589.12,Plus,5,36,86,8,Daily,1
9663,53,Male,Segment B,0,1,17848.989999999998,Unlimited,84,85,14,26,Weekly,1
9664,53,Male,Segment C,1,1,12855.369999999999,Family,79,39,3,26,Daily,4
9665,64,Female,Segment A,9,0,20731.04,Student,7,7,15,12,Daily,1
9666,53,Male,Segment C,0,1,29144.79,Gold,88,31,14,23,Monthly,2
9667,28,Female,Segment A,6,0,1430.56,Smart,11,61,97,14,Weekly,2
9668,68,Female,Segment B,3,0,10663.279999999999,VIP,7,75,83,9,Monthly,4
9669,66,Male,Segment A,7,0,29208.64,Gold,7,66,38,7,Monthly,2
9670,60,Male,Segment B,3,1,1878.75,Eco,71,16,17,6,Weekly,2
9671,47,Female,Segment B,5,0,11088.66,Family,5,99,55,19,Daily,5
9672,56,Male,Segment A,3,1,8280.83,Eco,69,33,22,30,Monthly,4
9673,30,Female,Segment A,3,1,7589.540000000001,Student,71,91,1,20,Weekly,1
9674,37,Female,Segment B,1,0,5092.85,Plus,3,86,65,4,Weekly,1
9675,47,Female,Segment B,2,0,26987.37,Select,10,2,78,6,Daily,3
9676,22,Male,Segment C,3,1,20297.99,Prime,42,59,17,11,Daily,4
9677,63,Female,Segment B,1,0,25526.04,Eco,9,63,90,23,Monthly,4
9678,70,Male,Segment C,2,1,4195.1,Plus,7,85,40,4,Monthly,4
9679,42,Female,Segment A,0,0,19376.32,Pro,5,2,75,17,Daily,4
9680,33,Male,Segment A,0,0,19980.95,Deluxe,8,81,78,25,Daily,2
9681,25,Female,Segment A,2,1,10930.23,Flex,45,80,21,4,Daily,5
9682,69,Male,Segment C,1,1,18181.07,Deluxe,31,74,34,20,Monthly,3
9683,22,Female,Segment B,2,1,26728.47,Prime,76,14,11,1,Daily,1
9684,49,Female,Segment A,2,0,13881.56,Bronze,6,71,71,11,Weekly,2
9685,45,Male,Segment A,8,0,20059.53,Student,8,66,92,5,Monthly,5
9686,59,Female,Segment A,5,0,11239.61,Bronze,3,99,95,22,Daily,1
9687,49,Female,Segment C,0,1,23496.2,Prime,69,73,15,28,Weekly,5
9688,52,Male,Segment B,0,1,17660.420000000002,VIP,66,6,11,3,Weekly,2
9689,50,Male,Segment C,2,0,27371.58,Silver,10,11,51,20,Weekly,5
9690,23,Female,Segment B,2,0,14837.74,VIP,2,100,35,28,Weekly,2
9691,70,Female,Segment B,7,0,31050.28,Trial,8,16,79,17,Monthly,3
9692,46,Female,Segment A,2,0,1636.68,Bronze,8,12,81,20,Daily,5
9693,61,Female,Segment C,1,1,29420.559999999998,Plus,25,9,32,1,Monthly,3
9694,33,Female,Segment A,8,0,2433.7799999999997,Prime,11,7,29,27,Weekly,5
9695,37,Female,Segment C,0,0,7837.06,Eco,6,30,23,19,Monthly,4
9696,31,Male,Segment C,0,0,26684.41,Eco,2,69,46,16,Daily,1
9697,62,Male,Segment A,3,1,13888.55,Silver,77,8,6,15,Daily,3
9698,33,Female,Segment A,4,0,5456.92,Bronze,9,78,4,8,Monthly,1
9699,49,Female,Segment B,2,1,34032.7,Pro,34,45,19,27,Monthly,2
9700,20,Female,Segment B,0,1,4685.0199999999995,Eco,75,46,1,16,Daily,1
9701,19,Male,Segment C,6,0,9894.199999999999,VIP,6,61,35,6,Weekly,4
9702,26,Male,Segment C,0,1,14486.36,Unlimited,83,40,20,25,Weekly,2
9703,62,Male,Segment A,2,1,33049.09,Trial,83,4,22,3,Weekly,5
9704,28,Male,Segment C,4,0,45218.94,Trial,8,98,37,7,Monthly,1
9705,58,Male,Segment C,0,1,24234.07,Silver,72,4,4,22,Daily,5
9706,61,Female,Segment C,6,0,21093.27,Plus,10,12,50,28,Weekly,2
9707,35,Female,Segment C,1,1,12532.98,Student,37,25,18,2,Weekly,4
9708,52,Male,Segment B,0,1,22436.87,Student,52,31,15,17,Monthly,4
9709,19,Female,Segment A,2,1,20915.920000000002,Silver,63,52,24,19,Monthly,4
9710,34,Male,Segment B,7,0,5601.42,Flex,7,96,8,6,Weekly,4
9711,30,Male,Segment A,8,0,15255.94,Deluxe,9,85,9,5,Daily,4
9712,67,Male,Segment A,6,0,5453.79,Unlimited,9,33,93,16,Monthly,4
9713,63,Male,Segment C,6,0,12384.81,Gold,9,16,42,8,Daily,4
9714,58,Male,Segment B,1,0,2742.74,Basic,9,65,102,13,Monthly,1
9715,48,Male,Segment C,0,1,3657.6400000000003,Essential,69,55,30,17,Daily,2
9716,19,Female,Segment A,3,0,12315.47,Plus,6,100,28,24,Daily,4
9717,18,Male,Segment B,3,0,35363.67,Silver,10,26,35,26,Daily,5
9718,50,Male,Segment C,2,1,22832.13,VIP,90,26,11,16,Monthly,5
9719,48,Male,Segment A,2,1,2999.3399999999997,Bronze,76,80,27,19,Monthly,5
9720,56,Female,Segment A,1,0,28715.870000000003,Silver,9,30,63,14,Monthly,4
9721,53,Female,Segment A,7,0,16631.95,Deluxe,7,54,23,6,Monthly,2
9722,37,Male,Segment A,0,1,36027.7,Essential,82,52,32,17,Monthly,2
9723,18,Male,Segment A,3,0,17696.93,Smart,9,59,94,28,Daily,4
9724,57,Female,Segment C,0,1,11749.47,Prime,62,64,35,28,Monthly,5
9725,70,Male,Segment B,7,0,15748.06,Family,7,59,3,27,Daily,3
9726,29,Male,Segment C,3,1,4719.09,Unlimited,57,98,7,25,Monthly,4
9727,35,Female,Segment C,2,1,12300.89,Deluxe,53,64,4,18,Monthly,1
9728,63,Female,Segment A,3,0,13937.1,Plus,7,65,14,20,Daily,1
9729,37,Female,Segment C,2,1,23439.64,Silver,55,62,4,26,Weekly,5
9730,55,Male,Segment B,0,1,34475.71,Flex,70,13,33,11,Monthly,4
9731,54,Male,Segment A,2,1,3836.5,Bronze,29,99,15,2,Monthly,4
9732,70,Female,Segment C,0,1,15208.87,Plus,66,15,14,18,Monthly,3
9733,58,Female,Segment B,6,0,28587.16,Deluxe,7,79,43,14,Weekly,1
9734,66,Female,Segment C,4,0,19024.86,Flex,7,9,52,22,Monthly,4
9735,49,Female,Segment B,0,0,806.31,Silver,9,9,34,26,Daily,5
9736,28,Male,Segment C,0,1,24451.39,Smart,55,65,13,19,Weekly,3
9737,54,Female,Segment A,1,0,12287.49,Basic,15,9,69,8,Weekly,2
9738,28,Female,Segment B,0,1,30461.1,Prime,76,30,34,28,Daily,5
9739,35,Female,Segment C,1,1,11498.039999999999,Trial,76,35,22,26,Monthly,5
9740,23,Female,Segment A,4,0,15441.58,Gold,10,96,1,7,Weekly,5
9741,26,Female,Segment A,2,1,26620.17,Smart,72,24,14,8,Monthly,5
9742,30,Male,Segment C,5,0,13655.08,Prime,2,36,41,1,Weekly,5
9743,19,Female,Segment A,5,0,10048.279999999999,Express,12,8,27,18,Weekly,3
9744,58,Female,Segment C,2,1,12806.56,Prime,57,46,2,26,Daily,5
9745,23,Female,Segment B,0,1,9148.18,Bronze,51,37,33,12,Monthly,5
9746,18,Female,Segment C,3,0,16836.34,Plus,8,97,89,9,Monthly,2
9747,22,Female,Segment B,5,0,8063.92,Family,9,37,52,9,Weekly,2
9748,69,Male,Segment A,2,1,26617.36,Basic,68,57,27,20,Daily,3
9749,41,Female,Segment C,2,1,11697.03,Prime,66,84,32,18,Monthly,4
9750,22,Female,Segment A,2,1,26763.73,Smart,51,85,17,7,Daily,2
9751,25,Male,Segment B,1,1,5313.04,Basic,45,49,6,29,Daily,3
9752,50,Male,Segment B,3,1,22127.7,Elite,65,97,12,1,Weekly,5
9753,46,Male,Segment A,2,0,11580.85,Silver,3,42,70,17,Monthly,1
9754,62,Female,Segment A,0,1,22039.670000000002,Smart,69,70,2,28,Daily,3
9755,65,Female,Segment B,2,0,18800.36,Select,7,61,53,11,Daily,3
9756,38,Female,Segment C,3,0,23164.7,VIP,10,89,103,18,Weekly,2
9757,48,Male,Segment C,2,0,17803.28,Unlimited,6,93,48,10,Monthly,2
9758,27,Female,Segment A,4,0,24439.920000000002,Smart,7,34,81,11,Daily,5
9759,38,Male,Segment B,3,0,25301.72,Select,13,4,51,26,Daily,2
9760,47,Male,Segment B,2,0,34432.81,Student,58,63,25,30,Monthly,1
9761,44,Male,Segment B,2,1,5892.79,Family,79,74,24,20,Weekly,1
9762,22,Male,Segment C,1,0,1934.4300000000003,Pro,6,67,74,19,Weekly,2
9763,37,Female,Segment B,2,0,2390.46,Bronze,11,14,6,15,Monthly,2
9764,31,Female,Segment B,0,0,5435.17,Silver,0,6,58,8,Weekly,5
9765,44,Male,Segment A,0,1,19339.18,Trial,45,69,35,19,Monthly,5
9766,40,Female,Segment C,2,1,20726.670000000002,Pro,70,31,15,28,Weekly,5
9767,70,Female,Segment A,6,0,6851.44,Gold,14,24,96,6,Weekly,2
9768,18,Male,Segment A,3,1,23194.58,Select,69,44,30,4,Daily,2
9769,28,Male,Segment B,3,1,14312.57,Deluxe,84,57,30,30,Monthly,2
9770,33,Female,Segment C,0,0,14373.81,Essential,6,88,36,30,Daily,3
9771,43,Male,Segment A,3,1,16484.829999999998,Pro,38,96,1,29,Monthly,1
9772,30,Female,Segment C,1,1,26385.46,Bronze,6,91,87,7,Daily,5
9773,62,Male,Segment B,4,0,5257.34,Basic,9,61,62,23,Weekly,5
9774,66,Male,Segment A,7,0,11362.8,Gold,8,17,63,18,Monthly,4
9775,52,Female,Segment C,3,1,15884.46,Essential,39,53,4,17,Monthly,4
9776,23,Female,Segment B,1,0,22700.79,Trial,10,6,48,29,Weekly,1
9777,42,Male,Segment A,9,0,26252.58,Basic,5,62,10,21,Monthly,4
9778,70,Female,Segment B,9,0,373.96,Silver,11,22,64,10,Weekly,4
9779,57,Male,Segment B,1,1,7526.11,Basic,68,91,7,1,Weekly,5
9780,52,Male,Segment C,1,1,3439.9900000000002,Deluxe,53,24,17,18,Daily,3
9781,48,Male,Segment A,2,1,21566.73,Deluxe,66,58,29,3,Daily,3
9782,64,Female,Segment A,1,1,17917.53,Deluxe,53,1,30,5,Monthly,3
9783,62,Male,Segment B,7,0,37896.6,Silver,11,5,94,27,Weekly,1
9784,38,Female,Segment A,1,0,14697.18,Silver,7,28,39,27,Monthly,5
9785,65,Female,Segment C,7,0,20025.58,Family,4,94,67,15,Daily,5
9786,24,Male,Segment C,3,1,17221.35,Trial,51,5,5,2,Daily,4
9787,69,Female,Segment B,1,1,7218.58,Student,75,52,18,20,Daily,4
9788,64,Female,Segment B,1,1,12734.68,Plus,55,67,35,13,Monthly,1
9789,22,Female,Segment C,8,0,754.4699999999999,Deluxe,6,26,46,11,Weekly,2
9790,62,Female,Segment B,3,0,17957.760000000002,Deluxe,7,80,96,5,Daily,5
9791,21,Male,Segment B,8,0,26195.18,Flex,7,74,30,28,Weekly,2
9792,24,Male,Segment B,9,0,11417.7,Elite,9,37,42,24,Daily,5
9793,63,Male,Segment B,0,1,14517.09,Trial,51,34,21,25,Weekly,3
9794,40,Male,Segment B,8,0,5679.0199999999995,Bronze,10,31,101,5,Daily,1
9795,56,Female,Segment B,8,0,12623.5,Bronze,8,95,22,26,Monthly,2
9796,20,Male,Segment A,0,0,13094.18,Smart,5,30,80,20,Weekly,1
9797,51,Female,Segment B,6,0,23493.16,VIP,3,20,39,12,Weekly,2
9798,36,Female,Segment A,2,1,17566.95,Elite,11,31,30,23,Weekly,2
9799,52,Female,Segment C,8,0,10092.779999999999,Bronze,9,33,89,10,Daily,5
9800,46,Male,Segment C,8,0,19626.01,Family,7,60,92,19,Weekly,2
9801,35,Male,Segment B,8,0,14312.380000000001,Family,7,47,60,22,Daily,1
9802,69,Female,Segment A,2,1,16022.52,Basic,82,7,29,25,Weekly,1
9803,41,Female,Segment B,1,1,28446.309999999998,Bronze,79,28,35,24,Weekly,2
9804,22,Male,Segment C,0,1,10408.68,Eco,62,7,33,8,Weekly,1
9805,26,Male,Segment B,0,1,16781.03,Prime,67,71,34,15,Daily,3
9806,37,Female,Segment C,9,0,4680.64,Prime,2,50,86,22,Weekly,1
9807,33,Female,Segment C,0,0,7590.56,Plus,68,92,23,27,Monthly,2
9808,35,Male,Segment C,2,1,9906.25,Pro,52,10,2,23,Weekly,5
9809,26,Male,Segment C,3,1,9279.57,Express,72,78,13,26,Monthly,3
9810,49,Female,Segment C,6,1,5266.68,Eco,8,41,2,23,Weekly,1
9811,65,Male,Segment B,3,1,10617.43,Trial,55,28,34,30,Daily,1
9812,57,Female,Segment A,2,1,2829.6,Trial,15,66,14,30,Monthly,4
9813,37,Female,Segment A,0,1,11865.1,Flex,96,73,15,12,Monthly,2
9814,25,Male,Segment A,3,1,10402.67,Gold,73,85,21,19,Monthly,5
9815,65,Female,Segment B,2,1,28644.0,Trial,84,64,31,17,Weekly,1
9816,43,Male,Segment B,6,0,24900.61,Plus,9,69,65,18,Weekly,5
9817,24,Female,Segment C,3,1,2376.09,Essential,42,7,13,25,Daily,4
9818,36,Female,Segment B,2,1,9661.49,Smart,64,75,17,19,Daily,1
9819,46,Male,Segment C,6,0,10616.28,Plus,4,88,28,4,Daily,5
9820,18,Male,Segment A,3,1,8531.22,Elite,82,87,23,3,Monthly,3
9821,68,Male,Segment B,3,1,22252.140000000003,Silver,59,57,35,22,Monthly,5
9822,49,Female,Segment A,7,0,18207.13,Select,6,92,41,23,Weekly,4
9823,40,Male,Segment C,1,1,28690.5,Prime,45,76,10,17,Weekly,4
9824,23,Female,Segment B,2,0,20391.14,Eco,5,14,56,7,Daily,5
9825,60,Female,Segment A,3,1,2676.76,Family,54,86,1,10,Daily,1
9826,27,Female,Segment A,0,0,6974.56,VIP,9,27,34,9,Daily,4
9827,29,Male,Segment B,4,0,6812.79,Select,9,54,40,19,Monthly,5
9828,20,Female,Segment B,0,1,15825.489999999998,Silver,24,81,29,26,Weekly,1
9829,54,Female,Segment C,5,0,5197.7,Flex,10,37,75,17,Monthly,2
9830,22,Female,Segment A,7,0,12267.45,Prime,10,67,17,5,Weekly,4
9831,18,Male,Segment A,3,0,11733.65,Family,5,13,82,18,Monthly,2
9832,37,Male,Segment B,1,1,1023.46,Family,58,15,33,3,Weekly,2
9833,63,Female,Segment A,3,1,12981.4,Plus,35,59,16,12,Monthly,4
9834,33,Male,Segment C,0,0,29990.809999999998,Trial,9,96,54,15,Daily,1
9835,65,Female,Segment C,0,0,3928.04,Unlimited,9,8,13,21,Weekly,3
9836,33,Male,Segment B,0,0,7765.0599999999995,Flex,11,4,77,17,Weekly,4
9837,48,Female,Segment A,3,1,22513.879999999997,Trial,84,51,8,14,Monthly,2
9838,43,Female,Segment B,3,1,3935.7099999999996,Smart,96,52,6,25,Monthly,2
9839,58,Male,Segment B,0,1,8332.31,Essential,68,69,11,20,Daily,5
9840,38,Male,Segment A,3,1,10815.93,Bronze,52,14,7,9,Monthly,5
9841,26,Female,Segment C,5,0,1874.48,Unlimited,8,19,51,12,Daily,3
9842,61,Male,Segment B,0,0,29981.89,Student,12,91,23,5,Weekly,2
9843,46,Female,Segment A,2,0,19411.5,Bronze,10,63,27,4,Monthly,5
9844,63,Female,Segment A,1,1,3196.95,Select,56,84,14,26,Monthly,2
9845,40,Male,Segment B,8,0,27583.52,VIP,9,98,32,27,Daily,4
9846,35,Female,Segment C,5,0,86.4,Gold,3,72,85,25,Monthly,1
9847,58,Female,Segment A,2,0,25236.68,Prime,11,93,17,1,Weekly,4
9848,25,Male,Segment C,1,1,16100.259999999998,Student,73,26,32,17,Weekly,2
9849,22,Male,Segment A,1,1,162.68,Select,42,31,4,11,Weekly,1
9850,25,Female,Segment C,7,0,12720.990000000002,Deluxe,4,52,68,4,Monthly,3
9851,43,Male,Segment B,6,0,3313.4500000000003,Family,7,26,19,2,Daily,1
9852,66,Female,Segment B,4,0,17203.260000000002,Pro,9,92,86,7,Daily,1
9853,47,Female,Segment C,4,0,14888.470000000001,Select,8,18,92,14,Weekly,5
9854,62,Female,Segment C,2,1,15444.17,Gold,50,13,7,30,Monthly,2
9855,42,Male,Segment B,0,1,11216.26,Gold,36,68,31,13,Monthly,5
9856,24,Female,Segment A,7,0,28076.48,Silver,6,21,61,10,Daily,3
9857,62,Male,Segment B,1,0,16487.239999999998,Unlimited,13,85,34,26,Monthly,1
9858,30,Female,Segment C,1,0,2423.67,Gold,6,17,93,25,Daily,5
9859,70,Female,Segment B,6,0,8141.66,Bronze,11,69,71,27,Weekly,1
9860,40,Female,Segment C,6,0,30596.489999999998,Deluxe,9,86,76,2,Monthly,2
9861,63,Male,Segment C,0,1,13214.83,Eco,54,37,9,7,Daily,4
9862,68,Female,Segment A,3,0,7683.139999999999,Elite,11,89,100,16,Monthly,1
9863,51,Female,Segment C,3,1,10955.86,Unlimited,80,16,13,4,Monthly,3
9864,60,Male,Segment A,6,0,29000.88,Plus,11,50,32,12,Daily,2
9865,37,Female,Segment B,2,1,4245.42,Flex,98,8,6,6,Daily,3
9866,40,Male,Segment B,9,0,347.4,Silver,10,39,74,2,Weekly,3
9867,38,Female,Segment B,9,0,8079.93,Select,7,58,65,30,Monthly,5
9868,36,Male,Segment C,0,1,5396.91,Plus,68,9,5,27,Monthly,4
9869,34,Male,Segment B,9,0,816.94,Student,7,56,57,19,Weekly,3
9870,29,Male,Segment A,8,0,30203.56,Prime,8,20,103,9,Weekly,3
9871,29,Male,Segment C,4,0,21555.65,Prime,11,78,100,7,Daily,3
9872,39,Female,Segment A,0,1,8871.67,Flex,67,17,30,5,Weekly,2
9873,59,Female,Segment A,3,1,13229.039999999999,Pro,55,37,24,25,Daily,2
9874,54,Male,Segment C,7,0,25974.03,Select,9,55,83,9,Monthly,5
9875,47,Female,Segment C,1,1,4173.48,Bronze,75,78,23,7,Daily,1
9876,20,Female,Segment A,1,1,32850.39,Basic,75,29,1,4,Daily,2
9877,44,Female,Segment B,8,0,2087.12,Express,6,63,57,24,Daily,3
9878,63,Female,Segment C,2,1,33385.33,Gold,42,55,23,9,Monthly,2
9879,49,Male,Segment B,5,0,11905.93,Flex,9,37,37,8,Daily,3
9880,52,Male,Segment B,4,0,35515.270000000004,Bronze,6,27,51,18,Weekly,5
9881,22,Male,Segment A,9,0,33512.979999999996,Pro,12,48,11,20,Daily,4
9882,28,Male,Segment A,4,0,6471.139999999999,Bronze,4,74,84,27,Daily,2
9883,49,Male,Segment B,3,1,2509.35,Eco,68,55,16,22,Weekly,5
9884,41,Male,Segment A,0,1,18481.15,Family,77,36,24,14,Monthly,2
9885,57,Male,Segment A,1,0,13210.939999999999,Flex,9,74,103,21,Daily,1
9886,68,Female,Segment C,3,1,11060.94,Express,34,74,8,4,Daily,3
9887,63,Female,Segment C,0,1,15844.99,Deluxe,55,45,26,25,Daily,3
9888,60,Male,Segment C,6,0,7647.959999999999,Silver,10,38,47,10,Weekly,1
9889,43,Male,Segment A,3,0,12826.550000000001,Smart,10,6,93,6,Weekly,2
9890,19,Male,Segment C,3,1,14058.92,Deluxe,80,21,27,13,Monthly,2
9891,54,Female,Segment C,3,1,18869.16,Pro,90,7,25,29,Daily,1
9892,35,Male,Segment A,1,1,27849.29,Flex,26,10,1,1,Daily,1
9893,36,Male,Segment B,0,0,23090.1,VIP,6,53,43,12,Weekly,4
9894,65,Male,Segment C,1,1,13869.86,Plus,93,50,17,28,Daily,2
9895,46,Female,Segment B,1,0,14253.759999999998,Silver,8,30,94,13,Daily,4
9896,39,Male,Segment B,6,0,16649.08,Family,10,27,25,29,Weekly,3
9897,55,Male,Segment B,1,1,23616.85,Essential,83,14,3,22,Daily,3
9898,31,Male,Segment A,4,0,14781.67,Basic,15,86,3,28,Weekly,1
9899,57,Male,Segment A,1,0,13044.4,Family,5,29,36,11,Daily,5
9900,69,Male,Segment A,0,1,8141.3,Plus,106,95,11,2,Daily,5
9901,56,Female,Segment C,4,0,3213.28,Pro,13,51,31,16,Monthly,5
9902,36,Female,Segment A,1,1,4165.06,Gold,84,8,32,2,Daily,5
9903,41,Female,Segment C,2,1,10544.73,Trial,56,48,16,24,Daily,3
9904,37,Female,Segment C,0,1,15518.58,Student,53,17,23,9,Daily,3
9905,41,Female,Segment A,2,0,38073.99,Smart,8,33,102,29,Weekly,5
9906,53,Male,Segment B,0,1,3451.09,Express,88,89,31,16,Daily,3
9907,23,Male,Segment A,9,0,10473.68,Silver,10,27,77,22,Weekly,2
9908,65,Male,Segment A,1,1,10962.82,Eco,102,24,2,4,Monthly,2
9909,44,Female,Segment A,5,0,29582.489999999998,Silver,1,66,100,30,Monthly,5
9910,57,Female,Segment B,1,0,12775.230000000001,Essential,4,20,97,13,Daily,1
9911,50,Female,Segment A,3,1,25084.78,Smart,44,38,35,23,Weekly,2
9912,65,Female,Segment B,8,0,9309.61,Basic,7,36,72,4,Weekly,1
9913,41,Female,Segment A,0,1,12202.33,Select,31,90,19,1,Weekly,1
9914,47,Female,Segment A,0,1,4016.0,Basic,50,4,35,29,Monthly,2
9915,37,Male,Segment C,3,1,3963.96,Select,60,61,5,8,Monthly,2
9916,34,Male,Segment C,1,0,4312.65,Pro,4,37,59,16,Daily,1
9917,35,Female,Segment A,3,1,4651.45,Eco,38,18,12,28,Monthly,1
9918,57,Female,Segment C,2,1,16921.15,VIP,49,73,1,23,Daily,3
9919,26,Female,Segment A,3,0,6684.82,Prime,8,63,93,21,Monthly,3
9920,67,Male,Segment C,2,1,3168.33,Basic,93,2,15,23,Daily,5
9921,48,Male,Segment C,7,0,18222.88,Family,5,100,62,18,Daily,3
9922,27,Female,Segment B,8,0,12583.71,Basic,4,87,68,8,Weekly,2
9923,65,Male,Segment C,3,0,22307.16,Student,7,21,63,23,Daily,5
9924,66,Female,Segment B,9,0,13039.75,Student,10,51,94,1,Monthly,5
9925,54,Female,Segment C,3,1,22569.78,Student,68,37,35,24,Daily,4
9926,55,Female,Segment B,1,1,1442.68,Bronze,69,75,31,22,Daily,4
9927,28,Female,Segment B,7,0,1514.31,Family,7,95,29,29,Daily,3
9928,27,Male,Segment B,5,0,13916.79,Smart,10,6,49,28,Weekly,3
9929,50,Female,Segment A,0,0,15821.460000000001,Essential,3,96,66,30,Weekly,4
9930,51,Female,Segment B,3,1,742.89,Essential,36,41,2,15,Monthly,1
9931,57,Female,Segment A,1,1,18798.13,Plus,64,91,18,19,Weekly,5
9932,50,Male,Segment A,0,1,7414.54,Pro,43,97,1,27,Daily,5
9933,35,Female,Segment C,1,0,23062.15,Deluxe,59,84,16,21,Weekly,2
9934,26,Male,Segment B,3,1,4609.9800000000005,Family,75,37,19,27,Monthly,2
9935,45,Male,Segment C,2,0,26824.53,Basic,8,94,30,11,Weekly,4
9936,61,Female,Segment A,6,0,40339.16,Trial,5,48,75,24,Monthly,1
9937,69,Female,Segment C,2,1,26726.9,Pro,52,66,32,26,Daily,5
9938,42,Female,Segment B,0,1,21895.14,Express,16,48,26,5,Daily,3
9939,58,Female,Segment C,4,0,6807.139999999999,Select,11,49,38,28,Daily,5
9940,36,Male,Segment C,2,1,7357.12,Select,65,95,26,8,Weekly,4
9941,23,Male,Segment C,0,0,6951.0,Pro,6,90,87,21,Daily,5
9942,69,Male,Segment C,7,0,2811.2,Family,6,66,86,18,Weekly,3
9943,43,Male,Segment A,2,1,8624.01,Silver,80,22,14,7,Monthly,5
9944,57,Male,Segment C,0,1,19132.8,Select,10,26,22,17,Monthly,2
9945,62,Male,Segment C,7,0,10956.51,Eco,12,20,86,30,Weekly,3
9946,53,Male,Segment B,9,0,29255.86,Essential,5,57,40,28,Daily,2
9947,62,Male,Segment A,6,0,13075.52,Prime,10,37,84,18,Weekly,3
9948,55,Female,Segment C,0,1,2631.72,Family,26,34,19,6,Weekly,2
9949,70,Female,Segment B,5,0,11948.39,Basic,10,64,89,24,Weekly,4
9950,35,Female,Segment A,1,1,9246.3,VIP,24,41,33,27,Monthly,5
9951,30,Male,Segment B,2,1,11334.1,Student,74,12,27,28,Daily,3
9952,29,Female,Segment A,3,1,2356.8,Flex,34,90,6,29,Weekly,5
9953,34,Female,Segment A,0,1,25841.82,Unlimited,63,4,4,1,Weekly,2
9954,57,Male,Segment B,2,1,7366.41,Prime,67,13,11,21,Weekly,1
9955,18,Female,Segment A,1,1,24520.24,Pro,51,23,27,2,Daily,3
9956,65,Male,Segment A,0,1,28754.97,Elite,54,29,35,30,Monthly,2
9957,21,Female,Segment B,3,1,19866.21,Eco,58,74,11,22,Weekly,4
9958,39,Male,Segment C,0,0,28338.42,Gold,9,47,46,3,Daily,4
9959,36,Male,Segment C,6,0,17057.25,Eco,6,92,72,17,Monthly,4
9960,52,Male,Segment A,0,1,12199.68,Select,42,8,31,26,Monthly,4
9961,44,Male,Segment B,1,0,7582.0,Prime,4,42,91,10,Weekly,1
9962,60,Male,Segment B,7,0,12114.43,Essential,5,35,34,15,Weekly,3
9963,45,Female,Segment B,0,1,23663.74,Basic,82,15,11,30,Daily,2
9964,61,Male,Segment A,9,0,8017.58,Eco,3,55,8,9,Monthly,4
9965,66,Male,Segment A,3,1,15359.11,Bronze,58,1,26,17,Monthly,4
9966,23,Female,Segment A,5,0,4782.08,Gold,6,100,42,29,Daily,5
9967,35,Male,Segment C,5,0,16691.53,Bronze,11,17,32,4,Weekly,5
9968,36,Male,Segment B,1,1,44110.06,Silver,56,80,5,5,Monthly,5
9969,49,Male,Segment A,9,0,2176.55,Family,9,94,22,12,Daily,1
9970,23,Male,Segment A,0,1,15666.99,Silver,46,81,3,27,Monthly,2
9971,51,Male,Segment B,9,0,11397.539999999999,Plus,6,21,54,10,Monthly,3
9972,67,Female,Segment A,3,0,31608.66,Eco,5,86,2,16,Weekly,4
9973,68,Female,Segment B,3,0,4649.5199999999995,Essential,10,82,86,25,Monthly,4
9974,59,Female,Segment B,7,0,5027.04,Student,7,11,2,28,Daily,4
9975,20,Female,Segment B,2,1,4126.92,Express,81,46,6,15,Weekly,2
9976,32,Female,Segment C,2,0,16074.43,Student,8,69,64,14,Weekly,3
9977,51,Female,Segment C,1,1,17129.89,Basic,51,1,9,13,Daily,4
9978,57,Male,Segment A,8,0,3276.84,Unlimited,9,87,72,22,Monthly,3
9979,25,Female,Segment C,4,0,14928.84,Eco,10,56,98,20,Monthly,5
9980,25,Female,Segment A,2,0,6948.6,Basic,5,70,53,13,Weekly,4
9981,25,Male,Segment B,4,1,15986.84,Deluxe,6,61,47,23,Monthly,3
9982,56,Female,Segment B,7,0,24330.98,Gold,7,92,39,28,Daily,4
9983,60,Female,Segment C,5,0,30278.059999999998,Basic,4,55,35,9,Daily,5
9984,51,Male,Segment B,2,1,26564.92,Pro,90,80,1,28,Weekly,1
9985,68,Female,Segment C,1,1,7327.8,Basic,90,49,26,13,Weekly,5
9986,23,Female,Segment B,8,0,21612.35,Elite,8,6,43,6,Weekly,5
9987,59,Female,Segment C,3,1,20994.739999999998,VIP,96,31,10,18,Monthly,5
9988,49,Female,Segment B,3,0,12239.67,Express,10,25,102,23,Daily,4
9989,42,Female,Segment B,2,1,19008.9,Elite,49,22,10,18,Daily,1
9990,54,Male,Segment C,3,1,16353.880000000001,Family,88,39,29,5,Weekly,4
9991,28,Male,Segment B,0,0,16579.05,Prime,5,45,84,3,Weekly,1
